path,group,before_cumulation,length,plDDT
Q96RK4,Unknotted,{'0_1': 0.97},519,78.56482573726508
Q96RL6,Unknotted,{'0_1': 0.94},698,74.42017053973049
Q96RM1,Unknotted,{'0_1': 1.0},72,75.08626168224312
Q96RN5,Unknotted,"{'0_1': 0.66, '3_1': 0.24}",788,62.4983483976992
Q96RP3,Unknotted,{'0_1': 1.0},112,69.1684606345476
Q96RP7,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",486,80.28586854460124
Q96RP8,Unknotted,{'0_1': 0.99},456,81.981278026906
Q96RP9,Unknotted,"{'0_1': 0.86, '3_1': 0.1}",751,83.17041467576746
Q96RQ1,Unknotted,{'0_1': 1.0},377,81.3155907877171
Q96RQ3,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",725,87.38831739284453
Q96RQ9,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",567,86.82116043262788
Q96RR1,Unknotted,{'0_1': 0.96},684,78.0450937155453
Q96RR4,Unknotted,"{'0_1': 0.8, '3_1': 0.18}",588,68.0542252589824
Q96RS0,Unknotted,"{'0_1': 0.69, '4_1': 0.15, '3_1': 0.11}",853,61.304074183102834
Q96RS6,Unknotted,"{'0_1': 0.76, '3_1': 0.15, '5_1': 0.07}",583,85.89629369139047
Q96RT1,Unknotted,"{'0_1': 0.56, '3_1': 0.16, '4_1': 0.06}",1412,56.537142214626385
Q96RT6,Unknotted,"{'0_1': 0.91, '3_1': 0.09}",745,70.67364574662992
Q96RT7,Unknotted,"{'0_1': 0.57, '3_1': 0.4}",1819,61.805213911319626
Q96RT8,Unknotted,{'0_1': 0.95},1024,71.62945738295397
Q96RU2,Unknotted,"{'0_1': 0.78, '3_1': 0.13, '4_1': 0.06}",1077,74.8182062311092
Q96RU3,Unknotted,{'0_1': 0.94},617,79.25920175613655
Q96RU7,Unknotted,{'0_1': 0.98},358,78.02087580760976
Q96RU8,Unknotted,{'0_1': 0.96},372,77.94674870017349
Q96RY7,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",1462,80.69844304669927
Q96S06,Unknotted,{'0_1': 0.95},567,90.65184846505515
Q96S07,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",402,34.90689667128976
Q96S15,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",790,75.0069156159067
Q96S16,Unknotted,{'0_1': 0.96},264,91.30369575584126
Q96S19,Unknotted,{'0_1': 0.95},204,97.76688720856907
Q96S21,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",281,74.53811930783195
Q96S37,Unknotted,{'0_1': 0.9},553,86.4251860687021
Q96S38,Unknotted,"{'0_1': 0.59, '3_1': 0.28}",1066,57.07199520671105
Q96S42,Unknotted,{'0_1': 0.95},347,75.75473797559216
Q96S44,Unknotted,{'0_1': 1.0},253,91.56881818181826
Q96S52,Unknotted,{'0_1': 0.98},555,85.19376954921864
Q96S53,Unknotted,"{'0_1': 0.87, '4_1': 0.06}",571,67.35358212290544
Q96S55,Unknotted,"{'0_1': 0.73, '3_1': 0.19}",665,72.19322867298568
Q96S59,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",729,74.2881967812731
Q96S66,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",551,61.542944813373204
Q96S79,Unknotted,"{'0_1': 0.87, '3_1': 0.1}",203,86.89666666666717
Q96S82,Unknotted,{'0_1': 0.95},380,68.69298350298354
Q96S86,Unknotted,{'0_1': 0.95},360,87.62762448132773
Q96S90,Unknotted,{'0_1': 0.99},227,66.18469016486638
Q96S94,Unknotted,{'0_1': 0.96},520,70.41460484462935
Q96S95,Unknotted,{'0_1': 0.99},79,70.10942244224408
Q96S96,Unknotted,{'0_1': 1.0},227,86.18818131564406
Q96S97,Unknotted,{'0_1': 0.96},322,86.013329307568
Q96S99,Unknotted,"{'0_1': 0.85, '3_1': 0.13}",279,85.74952010968914
Q96SA4,Unknotted,"{'0_1': 0.83, '3_1': 0.15}",455,78.65296804932697
Q96SB3,Unknotted,"{'0_1': 0.61, '3_1': 0.33}",817,63.39716356107662
Q96SB4,Unknotted,"{'0_1': 0.79, '3_1': 0.15}",655,71.67875694311384
Q96SB8,Unknotted,{'0_1': 0.79},1091,80.75614272809449
Q96SC8,Unknotted,"{'0_1': 0.85, '3_1': 0.12}",542,57.68559317515318
Q96SD1,Unknotted,"{'0_1': 0.72, '3_1': 0.13}",692,69.72469872958249
Q96SE0,Unknotted,{'0_1': 0.98},405,90.7366718847834
Q96SE7,Unknotted,{'0_1': 0.97},839,67.88164558845432
Q96SF2,Unknotted,{'0_1': 0.89},557,84.3490527577936
Q96SF7,Unknotted,"{'0_1': 0.87, '3_1': 0.09}",602,61.86186863212661
Q96SI1,Unknotted,{'0_1': 0.99},283,83.29443900267134
Q96SI9,Unknotted,"{'0_1': 0.85, '3_1': 0.07}",672,73.09687148672255
Q96SJ8,Unknotted,{'0_1': 0.99},248,89.97171810699619
Q96SK2,Unknotted,{'0_1': 0.94},561,69.28016256491308
Q96SK3,Unknotted,{'0_1': 0.98},696,78.10302675881611
Q96SL1,Unknotted,"{'0_1': 0.81, '3_1': 0.09}",478,84.38692412292608
Q96SL4,Unknotted,{'0_1': 1.0},187,93.32065319865346
Q96SL8,Unknotted,{'0_1': 1.0},496,63.80458607456185
Q96SM3,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",734,85.18465415363256
Q96SN7,Unknotted,{'0_1': 0.99},254,80.35774689826297
Q96SN8,Unknotted,"{'0_1': 0.55, '3_1': 0.12, '5_2': 0.11, '4_1': 0.1}",1893,60.169277755670386
Q96SQ5,Unknotted,{'0_1': 0.95},575,66.45275337103075
Q96SQ7,Unknotted,"{'0_1': 0.52, '4_1': 0.25, '3_1': 0.19}",321,64.79821648216513
Q96SQ9,Unknotted,{'0_1': 0.94},504,93.17222758445469
Q96SR6,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",550,61.36662441627762
Q96ST3,Unknotted,"{'0_1': 0.75, '3_1': 0.12}",1273,69.68541418092916
Q96ST8,Unknotted,{'0_1': 0.93},783,69.34203854116862
Q96SU4,Unknotted,"{'0_1': 0.88, '3_1': 0.1}",736,77.56095270616291
Q96SW2,Unknotted,{'0_1': 0.93},442,87.17077900084672
Q96SY0,Unknotted,{'0_1': 0.94},518,86.00118244918187
Q96SZ4,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",725,66.42868239049466
Q96SZ5,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",270,87.34208034433274
Q96SZ6,Unknotted,"{'0_1': 0.82, '3_1': 0.08}",601,83.2571558085603
Q96T17,Unknotted,{'0_1': 0.97},732,63.919723044765966
Q96T21,Unknotted,"{'0_1': 0.54, '3_1': 0.25}",854,55.981032065622315
Q96T25,Unknotted,"{'0_1': 0.89, '3_1': 0.08}",663,50.22216445733194
Q96T37,Unknotted,"{'0_1': 0.64, '3_1': 0.23}",977,58.54014826581996
Q96T49,Unknotted,{'0_1': 0.97},567,70.84715919282452
Q96T51,Unknotted,{'0_1': 0.98},708,76.2888767270765
Q96T52,Unknotted,{'0_1': 0.89},175,88.36412903225816
Q96T53,Unknotted,{'0_1': 0.98},435,88.7647795163592
Q96T54,Unknotted,{'0_1': 0.99},332,76.9715878508265
Q96T55,Unknotted,{'0_1': 0.99},309,82.10386495443284
Q96T59,Unknotted,{'0_1': 0.96},188,51.866064782908204
Q96T60,Unknotted,"{'0_1': 0.89, '3_1': 0.09}",521,91.07434750186373
Q96T66,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",252,89.51473156046245
Q96T68,Unknotted,"{'0_1': 0.75, '3_1': 0.17}",719,63.56840857591104
Q96T75,Unknotted,{'0_1': 1.0},97,65.2416710182769
Q96T76,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",1030,91.10402313301388
Q96T83,Unknotted,{'0_1': 0.95},725,68.3199398974729
Q96T88,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",793,81.2671367317767
Q96T91,Unknotted,{'0_1': 0.99},129,88.71597969543137
Q96T92,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",566,56.61613674396326
Q96TA0,Unknotted,{'0_1': 1.0},734,83.83502731277504
Q96TA2,Unknotted,"{'0_1': 0.86, '3_1': 0.1}",773,71.10777083675889
Q96TC7,Unknotted,{'0_1': 0.95},470,73.66311936629303
Q99062,Unknotted,{'0_1': 0.95},836,74.41345364800279
Q99075,Unknotted,{'0_1': 0.97},208,66.59720470006187
Q99081,Unknotted,"{'0_1': 0.65, '3_1': 0.25}",682,51.29617652802206
Q99102,Unknotted,"{'0_1': 0.7, '3_1': 0.09, '4_1': 0.07}",2169,58.534199618719896
Q99217,Unknotted,{'0_1': 0.99},191,57.542693315858344
Q99218,Unknotted,{'0_1': 0.97},206,57.70298234936099
Q99250,Unknotted,"{'0_1': 0.82, '3_1': 0.09, '5_1': 0.07}",2005,68.87086161717018
Q99259,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",594,89.17393746011454
Q99417,Unknotted,{'0_1': 1.0},103,85.98344009489958
Q99418,Unknotted,{'0_1': 0.95},400,84.78223410757951
Q99424,Unknotted,{'0_1': 0.95},681,94.57056038468589
Q99426,Unknotted,{'0_1': 0.94},244,92.60509885535943
Q99435,Unknotted,{'0_1': 0.96},816,80.32717106302393
Q99436,Unknotted,{'0_1': 0.99},277,89.77271210676814
Q99437,Unknotted,{'0_1': 0.99},205,92.2418978102186
Q99439,Unknotted,{'0_1': 0.97},309,70.68059872611425
Q99440,Unknotted,{'0_1': 1.0},93,46.309057873485884
Q99442,Unknotted,"{'0_1': 0.84, '3_1': 0.11}",399,65.51804900744402
Q99445,Unknotted,{'0_1': 1.0},158,77.2410858995138
Q99447,Unknotted,{'0_1': 0.91},389,86.40671743357099
Q99453,Unknotted,"{'0_1': 0.84, '3_1': 0.1}",314,60.65971197119696
Q99456,Unknotted,{'0_1': 0.99},494,75.03436349079226
Q99457,Unknotted,"{'0_1': 0.81, '3_1': 0.16}",506,65.74057227429695
Q99459,Unknotted,{'0_1': 0.94},802,74.22968976693946
Q99460,Unknotted,"{'0_1': 0.85, '3_1': 0.06}",953,80.33310697925084
Q99463,Unknotted,{'0_1': 0.98},290,80.30280085653061
Q99467,Unknotted,{'0_1': 0.92},661,93.23928352490402
Q99469,Unknotted,"{'0_1': 0.79, '3_1': 0.14}",402,66.5544864000005
Q99470,Unknotted,{'0_1': 0.94},211,90.51459876543227
Q99471,Unknotted,{'0_1': 0.97},154,92.57520231213873
Q99487,Unknotted,"{'0_1': 0.87, '3_1': 0.08}",392,91.63235958683049
Q99489,Unknotted,{'0_1': 0.88},341,96.32282584057471
Q99496,Unknotted,{'0_1': 0.96},336,78.40246866691984
Q99497,Unknotted,"{'0_1': 0.9, '3_1': 0.08}",189,98.4191738505749
Q99500,Unknotted,{'0_1': 0.98},378,80.04816863406433
Q99501,Unknotted,"{'0_1': 0.8, '3_1': 0.09, '4_1': 0.06}",681,60.9893712047007
Q99502,Unknotted,"{'0_1': 0.76, '3_1': 0.18}",592,66.88207866403013
Q99504,Unknotted,"{'0_1': 0.75, '3_1': 0.13, '5_2': 0.06}",573,66.15487511353284
Q99518,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",535,95.25669076492538
Q99519,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",415,89.22022464898647
Q99523,Unknotted,"{'0_1': 0.71, '3_1': 0.19}",831,83.49613510179054
Q99525,Unknotted,{'0_1': 1.0},98,87.75772315653292
Q99527,Unknotted,{'0_1': 0.98},375,79.7075109170309
Q99536,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",393,90.570285520054
Q99538,Unknotted,{'0_1': 0.98},433,94.31771576524744
Q99541,Unknotted,{'0_1': 0.98},437,64.93711783912121
Q99542,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",508,80.26350751786966
Q99543,Unknotted,{'0_1': 0.97},621,85.52956324110686
Q99547,Unknotted,{'0_1': 1.0},160,74.69984234234244
Q99549,Unknotted,"{'0_1': 0.74, '3_1': 0.13, '4_1': 0.07}",860,53.05667936135925
Q99550,Unknotted,"{'0_1': 0.84, '3_1': 0.08}",1183,55.523518201284716
Q99551,Unknotted,{'0_1': 0.98},399,84.95366293532265
Q99558,Unknotted,"{'0_1': 0.77, '3_1': 0.12, '4_1': 0.07}",947,61.28841076796934
Q99567,Unknotted,"{'0_1': 0.9, '3_1': 0.07}",741,79.5924335831054
Q99570,Unknotted,"{'0_1': 0.85, '3_1': 0.12}",1358,78.16431024879401
Q99571,Unknotted,{'0_1': 0.95},388,89.76919238345387
Q99572,Unknotted,{'0_1': 0.92},595,87.93356787048522
Q99574,Unknotted,"{'0_1': 0.9, '3_1': 0.06}",410,88.8727503828479
Q99575,Unknotted,"{'0_1': 0.73, '3_1': 0.2}",1024,74.83458700782485
Q99576,Unknotted,{'0_1': 1.0},134,72.10586306653781
Q99578,Unknotted,{'0_1': 0.99},217,89.24842105263173
Q99581,Unknotted,{'0_1': 0.98},238,67.85483342744229
Q99583,Unknotted,"{'0_1': 0.67, '3_1': 0.24, '4_1': 0.07}",582,59.94162494310363
Q99584,Unknotted,{'0_1': 1.0},98,80.8463320941759
Q99592,Unknotted,{'0_1': 0.89},522,46.11789615478853
Q99593,Unknotted,"{'0_1': 0.9, '3_1': 0.09}",518,62.96524149827462
Q99594,Unknotted,{'0_1': 0.93},435,76.39496065287089
Q99595,Unknotted,{'0_1': 0.98},171,80.38776461295404
Q99598,Unknotted,{'0_1': 0.96},290,82.75443919209299
Q99603,Unknotted,{'0_1': 0.96},122,89.5626829268291
Q99607,Unknotted,"{'0_1': 0.83, '3_1': 0.13}",663,50.22656539235404
Q99608,Unknotted,{'0_1': 1.0},321,69.43428627605209
Q99612,Unknotted,{'0_1': 1.0},283,61.994827740492404
Q99613,Unknotted,"{'0_1': 0.82, '3_1': 0.14}",913,71.97416294491748
Q99614,Unknotted,{'0_1': 0.99},292,77.97937259923192
Q99615,Unknotted,{'0_1': 0.96},494,90.52209901490347
Q99616,Unknotted,{'0_1': 1.0},98,85.94933507170794
Q99618,Unknotted,"{'0_1': 0.91, '3_1': 0.08}",268,59.24924019607836
Q99619,Unknotted,{'0_1': 0.96},263,88.50936138613864
Q99622,Unknotted,{'0_1': 0.99},126,81.50661605206068
Q99623,Unknotted,{'0_1': 1.0},299,85.96302345415769
Q99624,Unknotted,"{'0_1': 0.65, '4_1': 0.14, '5_2': 0.09, '3_1': 0.07}",504,78.61184619302286
Q99626,Unknotted,"{'0_1': 0.81, '3_1': 0.14}",313,63.2776624472572
Q99627,Unknotted,"{'0_1': 0.9, '3_1': 0.1}",209,85.94058536585348
Q99633,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",342,77.11257581163034
Q99638,Unknotted,{'0_1': 0.92},391,76.9581486441247
Q99640,Unknotted,"{'0_1': 0.81, '4_1': 0.1, '3_1': 0.07}",499,75.59028103044524
Q99643,Unknotted,{'0_1': 1.0},169,90.4235095785438
Q99645,Unknotted,{'0_1': 0.94},322,76.61509514563124
Q99650,Unknotted,{'0_1': 0.96},979,74.33653341902402
Q99653,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",195,89.84167088607633
Q99661,Unknotted,"{'0_1': 0.87, '3_1': 0.1}",725,74.65762223003969
Q99665,Unknotted,{'0_1': 0.9},862,73.665294892433
Q99674,Unknotted,"{'0_1': 0.87, '3_1': 0.11}",318,62.63768805779875
Q99675,Unknotted,{'0_1': 0.97},332,80.4169549012299
Q99676,Unknotted,{'0_1': 0.97},751,72.74050810989714
Q99677,Unknotted,{'0_1': 0.97},370,80.3057346454025
Q99678,Unknotted,{'0_1': 0.99},358,80.21437523037234
Q99679,Unknotted,{'0_1': 0.98},349,83.93302083333336
Q99680,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",433,72.53659334298159
Q99683,Unknotted,"{'0_1': 0.76, '3_1': 0.15}",1374,74.35870448694357
Q99684,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",422,58.529566037735655
Q99685,Unknotted,"{'0_1': 0.93, '3_1': 0.06}",303,94.04868376068428
Q99687,Unknotted,{'0_1': 0.97},375,66.62786652835429
Q99689,Unknotted,"{'0_1': 0.92, '3_1': 0.07}",392,68.67079405251484
Q99697,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",317,61.23109991942043
Q99704,Unknotted,{'0_1': 0.98},481,68.4551136363642
Q99705,Unknotted,{'0_1': 0.98},422,75.70116955445529
Q99706,Unknotted,{'0_1': 0.96},377,70.52169115134913
Q99707,Unknotted,"{'0_1': 0.81, '3_1': 0.11}",1265,88.54437936974314
Q99712,Unknotted,"{'0_1': 0.91, '3_1': 0.06}",375,85.57990320427201
Q99714,Unknotted,"{'0_1': 0.85, '3_1': 0.12}",261,96.74476694915239
Q99717,Unknotted,"{'0_1': 0.84, '3_1': 0.1}",465,82.10176454594969
Q99719,Unknotted,{'0_1': 0.98},369,77.92184333333374
Q99720,Unknotted,{'0_1': 0.97},223,93.49289960740298
Q99726,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",388,76.57622923024736
Q99727,Unknotted,{'0_1': 0.99},224,88.39280446927413
Q99728,Unknotted,"{'0_1': 0.83, '3_1': 0.13}",777,65.80226943346523
Q99729,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",332,65.61348591549292
Q99731,Unknotted,{'0_1': 1.0},98,84.8112857142856
Q99732,Unknotted,{'0_1': 0.99},161,71.56553227158436
Q99733,Unknotted,{'0_1': 0.99},375,81.47417356740688
Q99735,Unknotted,{'0_1': 0.99},147,93.9406627017843
Q99741,Unknotted,"{'0_1': 0.82, '3_1': 0.14}",560,69.83948040109337
Q99742,Unknotted,"{'0_1': 0.89, '3_1': 0.08}",590,67.33017401129999
Q99743,Unknotted,"{'0_1': 0.84, '3_1': 0.07}",824,61.817534883721216
Q99747,Unknotted,{'0_1': 0.97},312,91.63894175553723
Q99748,Unknotted,{'0_1': 0.97},197,79.04345859872622
Q99750,Unknotted,{'0_1': 0.95},246,50.712799070847836
Q99755,Unknotted,{'0_1': 0.95},562,70.92377752553936
Q99757,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",166,83.76102246320688
Q99758,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",1704,81.15805131247267
Q99759,Unknotted,"{'0_1': 0.77, '3_1': 0.19}",626,67.19937713482048
Q99766,Unknotted,{'0_1': 0.97},215,86.95784234752615
Q99767,Unknotted,"{'0_1': 0.58, '3_1': 0.26}",749,59.82395638629279
Q99784,Unknotted,{'0_1': 0.97},485,80.0499897172233
Q99788,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",373,78.30168966677856
Q99795,Unknotted,{'0_1': 1.0},319,85.48531275060074
Q99797,Unknotted,"{'0_1': 0.74, '3_1': 0.21}",713,90.36236976867374
Q99798,Unknotted,"{'0_1': 0.83, '3_1': 0.09}",780,95.38022277639283
Q99801,Unknotted,{'0_1': 0.96},234,66.78175080558555
Q99805,Unknotted,"{'0_1': 0.85, '3_1': 0.1}",663,85.22894392523415
Q99807,Unknotted,{'0_1': 0.96},217,87.31050469483552
Q99808,Unknotted,"{'0_1': 0.67, '5_2': 0.12, '4_1': 0.11}",456,87.91081920903915
Q99811,Unknotted,{'0_1': 0.99},253,68.71230607966426
Q99816,Unknotted,{'0_1': 0.94},390,83.61628275638896
Q99819,Unknotted,"{'0_1': 0.9, '3_1': 0.06}",225,85.25956964892409
Q99828,Unknotted,{'0_1': 0.97},191,76.09373280942997
Q99829,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",537,92.45107426099547
Q99832,Unknotted,{'0_1': 0.97},543,89.03536169190046
Q99835,Unknotted,"{'0_1': 0.78, '3_1': 0.19}",787,73.63189473684136
Q99836,Unknotted,{'0_1': 0.97},296,81.5391287553647
Q99848,Unknotted,{'0_1': 0.98},306,75.90787173202585
Q99853,Unknotted,"{'0_1': 0.89, '3_1': 0.09}",325,67.04599269183885
Q99856,Unknotted,"{'0_1': 0.84, '3_1': 0.1}",593,62.94219125311542
Q99865,Unknotted,{'0_1': 0.91},258,81.63888455918205
Q99871,Unknotted,"{'0_1': 0.94, '3_1': 0.06}",368,77.49890723822924
Q99873,Unknotted,"{'0_1': 0.84, '3_1': 0.09}",371,89.03043959731538
Q99877,Unknotted,{'0_1': 1.0},126,87.69130879345643
Q99878,Unknotted,{'0_1': 1.0},128,91.90549898167029
Q99879,Unknotted,{'0_1': 0.99},126,86.12243133265532
Q99880,Unknotted,{'0_1': 0.99},126,87.44870408163263
Q99884,Unknotted,{'0_1': 0.92},636,85.76633179908019
Q99895,Unknotted,"{'0_1': 0.93, '3_1': 0.07}",268,93.95081563706617
Q99909,Unknotted,{'0_1': 0.98},188,68.8859186351707
Q99928,Unknotted,{'0_1': 0.96},467,75.54060193666623
Q99929,Unknotted,{'0_1': 0.97},193,72.89684284707582
Q99932,Unknotted,"{'0_1': 0.62, '3_1': 0.27}",485,56.83205399387687
Q99933,Unknotted,{'0_1': 0.94},345,63.269653775322475
Q99935,Unknotted,"{'0_1': 0.88, '3_1': 0.11}",248,53.44590461378964
Q99942,Unknotted,{'0_1': 0.99},180,69.31490042674227
Q99943,Unknotted,{'0_1': 0.98},283,91.25261083743835
Q99944,Unknotted,{'0_1': 0.98},293,77.70115555555596
Q99946,Unknotted,{'0_1': 0.99},306,53.58619369369389
Q99952,Unknotted,"{'0_1': 0.82, '3_1': 0.14}",460,78.41584155624442
Q99954,Unknotted,{'0_1': 0.99},134,65.82067864271467
Q99956,Unknotted,"{'0_1': 0.67, '3_1': 0.23, '5_1': 0.06}",384,78.17536842105247
Q99958,Unknotted,"{'0_1': 0.71, '3_1': 0.21}",501,57.48209873284075
Q99959,Unknotted,"{'0_1': 0.67, '3_1': 0.27}",881,64.51397022332542
Q99961,Unknotted,{'0_1': 0.95},368,83.88000343288742
Q99962,Unknotted,{'0_1': 0.98},352,86.35829825187258
Q99963,Unknotted,{'0_1': 0.99},347,88.78649746192922
Q99965,Unknotted,{'0_1': 0.93},735,81.31425476603061
Q99966,Unknotted,{'0_1': 0.99},193,58.6358583690988
Q99967,Unknotted,{'0_1': 0.94},270,53.167689223057806
Q99969,Unknotted,{'0_1': 1.0},163,85.71298245614038
Q99972,Unknotted,{'0_1': 0.86},504,79.67165501747368
Q99973,Unknotted,"{'0_1': 0.76, '3_1': 0.16}",2627,68.70341128124882
Q99983,Unknotted,{'0_1': 0.97},421,81.54958727429054
Q99985,Unknotted,{'0_1': 0.89},751,85.52792481203032
Q99986,Unknotted,{'0_1': 0.98},396,85.43714151827562
Q99988,Unknotted,{'0_1': 0.97},308,75.41460350584332
Q99990,Unknotted,{'0_1': 0.95},258,58.223502964426594
Q99999,Unknotted,"{'0_1': 0.86, '3_1': 0.07}",423,89.801693735499
Q9BPU6,Unknotted,{'0_1': 0.9},564,91.22026682134592
Q9BPU9,Unknotted,"{'0_1': 0.87, '3_1': 0.11}",175,89.69941997063167
Q9BPV8,Unknotted,{'0_1': 0.97},354,83.80746434782607
Q9BPW4,Unknotted,"{'0_1': 0.81, '3_1': 0.13}",351,54.07204998189051
Q9BPW5,Unknotted,{'0_1': 0.96},248,79.84624870466332
Q9BPW8,Unknotted,{'0_1': 0.93},284,83.42274118146992
Q9BPW9,Unknotted,"{'0_1': 0.89, '3_1': 0.1}",319,94.28858581788874
Q9BPX1,Unknotted,{'0_1': 0.96},270,96.73358006042305
Q9BPX3,Unknotted,{'0_1': 0.97},1015,82.50229675810454
Q9BPX5,Unknotted,{'0_1': 0.95},153,89.18192114093935
Q9BPX6,Unknotted,"{'0_1': 0.9, '3_1': 0.07}",476,77.21963855421708
Q9BPX7,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",421,89.39397428046576
Q9BPY3,Unknotted,{'0_1': 0.96},351,85.3540388768895
Q9BPY8,Unknotted,{'0_1': 1.0},73,83.68048359240056
Q9BPZ2,Unknotted,"{'0_1': 0.87, '3_1': 0.11}",258,81.80298878595735
Q9BPZ3,Unknotted,{'0_1': 1.0},127,72.077397910731
Q9BPZ7,Unknotted,{'0_1': 0.95},522,69.5528145297089
Q9BQ04,Unknotted,{'0_1': 0.97},359,64.48099929128342
Q9BQ08,Unknotted,{'0_1': 1.0},111,85.88134900990114
Q9BQ13,Unknotted,{'0_1': 0.99},255,86.78301199040729
Q9BQ15,Unknotted,{'0_1': 0.97},211,77.51859325270517
Q9BQ16,Unknotted,"{'0_1': 0.92, '3_1': 0.06}",436,66.04620659722215
Q9BQ24,Unknotted,{'0_1': 0.95},234,91.75673149648826
Q9BQ31,Unknotted,{'0_1': 0.97},491,79.15132367886174
Q9BQ39,Unknotted,"{'0_1': 0.88, '3_1': 0.09}",737,72.88373512674661
Q9BQ48,Unknotted,{'0_1': 1.0},92,80.22951253481894
Q9BQ49,Unknotted,{'0_1': 0.99},75,66.47023102310217
Q9BQ50,Unknotted,{'0_1': 0.87},236,93.28080547945198
Q9BQ51,Unknotted,{'0_1': 1.0},273,86.26053162236454
Q9BQ52,Unknotted,"{'0_1': 0.88, '3_1': 0.08}",826,82.86250888305338
Q9BQ61,Unknotted,"{'0_1': 0.92, '3_1': 0.08}",176,63.29768160741908
Q9BQ65,Unknotted,{'0_1': 0.96},265,84.33525058548021
Q9BQ66,Unknotted,{'0_1': 1.0},201,33.6623191489362
Q9BQ67,Unknotted,"{'0_1': 0.72, '3_1': 0.18}",446,89.09407130534787
Q9BQ69,Unknotted,{'0_1': 0.93},325,82.69028033640345
Q9BQ70,Unknotted,"{'0_1': 0.84, '3_1': 0.11}",676,72.73276284071954
Q9BQ75,Unknotted,"{'0_1': 0.85, '3_1': 0.11}",279,79.95223166368577
Q9BQ83,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",275,83.74611726685107
Q9BQ87,Unknotted,"{'0_1': 0.89, '3_1': 0.09}",522,86.83536162732331
Q9BQ89,Unknotted,{'0_1': 0.99},295,62.81181900864044
Q9BQ90,Unknotted,"{'0_1': 0.73, '3_1': 0.14, '5_1': 0.06}",382,94.6385643727358
Q9BQ95,Unknotted,"{'0_1': 0.77, '3_1': 0.13}",431,72.91706697459567
Q9BQA1,Unknotted,{'0_1': 0.94},342,91.0018829910893
Q9BQA5,Unknotted,"{'0_1': 0.87, '3_1': 0.12}",517,73.52345776501583
Q9BQA9,Unknotted,{'0_1': 0.99},187,83.76281911262814
Q9BQB4,Unknotted,{'0_1': 0.98},213,70.34754593953717
Q9BQB6,Unknotted,{'0_1': 0.97},163,91.69219797349938
Q9BQC3,Unknotted,"{'0_1': 0.88, '3_1': 0.07}",489,83.5476376021804
Q9BQC6,Unknotted,{'0_1': 1.0},102,92.41501730103782
Q9BQD1,Unknotted,{'0_1': 0.97},86,57.614118497110084
Q9BQD3,Unknotted,{'0_1': 0.97},176,76.82270545454573
Q9BQD7,Unknotted,{'0_1': 0.99},235,82.65484489565735
Q9BQE3,Unknotted,{'0_1': 0.93},449,91.65243798118051
Q9BQE5,Unknotted,{'0_1': 0.96},337,55.564409509202605
Q9BQE6,Unknotted,{'0_1': 1.0},289,49.43479982006305
Q9BQE9,Unknotted,{'0_1': 0.99},202,64.08102629890948
Q9BQF6,Unknotted,"{'0_1': 0.67, '3_1': 0.13, '4_1': 0.11}",1050,56.935017251636154
Q9BQG0,Unknotted,"{'0_1': 0.8, '3_1': 0.16}",1328,75.10406112702913
Q9BQG1,Unknotted,"{'0_1': 0.84, '4_1': 0.08, '3_1': 0.07}",590,70.60129928315365
Q9BQG2,Unknotted,"{'0_1': 0.91, '3_1': 0.07}",462,87.342540245566
Q9BQI0,Unknotted,{'0_1': 0.99},150,84.36424369747927
Q9BQI3,Unknotted,"{'0_1': 0.82, '3_1': 0.09}",630,64.45688413047809
